id,candidato,criado em,texto,sentimento
10415,Simone,Sat Aug 27 17:29:41 +0000 2022,@Deborapm62 Exatamente o q penso. A própria Renata fazendo esse papelão. #SimonenoJN,
10416,Simone,Sat Aug 27 16:47:02 +0000 2022,"O Brasil tem fome, falta renda,  saúde, segurança por isso vote consciente, não vote para aquele ou o outro não gan… https://t.co/W6UQgKagCv",
10417,Simone,Sat Aug 27 16:45:26 +0000 2022,"Todos os vídeos da sabatina de @simonetebetbr ao @jornalnacional da famiglia Marinho.
https://t.co/lbnk3DjJLk… https://t.co/CYpvp60Lah",0
10418,Simone,Sat Aug 27 16:35:41 +0000 2022,Olha o q vem por aí se vc eleger Simone Tebet presidente. Quer mudar? Então vem com elas. Quer manter a bandalheira… https://t.co/ms7fpuR77Y,
10419,Simone,Sat Aug 27 16:34:35 +0000 2022,"Pra quem não viu e pra quem já viu, ver de novo. Simone Tebet é isso: elegância, educação, simpatia e coragem. O Bo… https://t.co/P3qiPoLFDe",
10420,Simone,Sat Aug 27 16:32:47 +0000 2022,"Qual é a parte mais forçada ontem na entrevista da Simone Tebet? O chorinho da candidata, a tal história da mulher… https://t.co/7mOHlm8zYa",
10421,Simone,Sat Aug 27 16:06:16 +0000 2022,"Se a Simone Tebet está tão incomodada com a fome no Brasil, precisa falar com os aliados dela do agronegócio export… https://t.co/i99NKRoH81",
10422,Simone,Sat Aug 27 15:56:20 +0000 2022,"@simonetebetbr #SimoneTebet está sendo criticada pq teria dito no #JN #JornalNacional que é a primeira candidata, o… https://t.co/0n0BtUAkRH",
10423,Simone,Sat Aug 27 15:25:21 +0000 2022,@PatrciaParra1 Preparada. Vai ter mulher no segundo turno. #SimonenoJN,
10424,Simone,Sat Aug 27 15:20:29 +0000 2022,"Bolsonaro:
✅ deu auxílio emergencial 
✅ deu auxílio Brasil 
✅ liberou FGTS 
✅ foi contra impedir as pessoas de trab… https://t.co/fEK7IcDtMJ",
10425,Simone,Sat Aug 27 15:19:08 +0000 2022,"@simonetebetbr Bolsonaro:
✅ deu auxílio emergencial 
✅ deu auxílio Brasil 
✅ liberou FGTS 
✅ foi contra impedir as… https://t.co/WVD9V6JRYp",
10426,Simone,Sat Aug 27 14:56:13 +0000 2022,"A @simonetebetbr no #SimonenoJN disse ""Ninguém quer educar o povo, porque quer o povo no cabresto""
Concordo plename… https://t.co/47b8rS2WgL",
10427,Simone,Sat Aug 27 14:52:51 +0000 2022,Alguém on #LulaNoJN #gay #pirocawards #LGBTQ #SimonenoJN #gaylokal #mandrak,
10428,Simone,Sat Aug 27 14:49:09 +0000 2022,"Deu o fecho nele! Simone Tebet enquadrou o genocida. Isso mesmo, quem tem vergonha na cara n pode concordar com o g… https://t.co/bQcpj2PNER",
10429,Simone,Sat Aug 27 14:47:42 +0000 2022,"Taca o pau no genocida, Simone Tebet! Alguém tem q defender as vítimas nessa eleição. Vai na frente q a gente te ac… https://t.co/bdlL1nH2tB",
10430,Simone,Sat Aug 27 14:46:43 +0000 2022,@gomesfabricia @VieiraMarcio4 @simonetebetbr A questão primordial é conhecimento. Simone é desconhecida para 77% do… https://t.co/k7cbGLnNQA,
10431,Simone,Sat Aug 27 14:40:32 +0000 2022,"Eu n sei se eu
preciso de um café,
um abraço,
5 doses de vodka,
um pix,
comida ou 2 meses
de sono
#LulaNoJN… https://t.co/pvqrBRloLP",
10432,Simone,Sat Aug 27 14:24:35 +0000 2022,"Se Deus quiser, quero ser presidente do Brasil para fazer um caminho diferente, com união, amor e cuidado com as pe… https://t.co/h9DyD7POEm",
10433,Simone,Sat Aug 27 14:23:00 +0000 2022,@elenalandau2 @jornalnacional e apresentadores foram pessimos nessas sabatinas…#SimonenoJN Vou de #SimoneTebet @simonetebetbr @maragabrilli,
10434,Simone,Sat Aug 27 14:22:16 +0000 2022,A quem diga que não exista uma estrutura racial… #SimonenoJN #famemma15 #EXOExpress_Tokyo #ManUnited… https://t.co/o60Nbax2N4,
10435,Simone,Sat Aug 27 14:18:39 +0000 2022,E vamos de 15 #SimoneNoJN,
10436,Simone,Sat Aug 27 14:18:03 +0000 2022,"O povo puto falando  q a Simone votou a favor do impeachment, e o lula q botou como vice o maior apoiador do impeac… https://t.co/sHbO6cv7bk",
10437,Simone,Sat Aug 27 14:15:10 +0000 2022,"Simone Tebet fez a melhor entrevista!!! Uma oratória perfeita, n levanto a voz, n fez fake news nem encheu de metáf… https://t.co/SjcAtWrbZm",
10438,Simone,Sat Aug 27 14:09:37 +0000 2022,@LiegeSa @simonetebetbr Quem foi golpista? A própria Dilma que pedalou para o País. #SimonenoJN #SimonePresidente15,-1
10439,Simone,Sat Aug 27 14:06:30 +0000 2022,"@PatrciaParra1 Achei que ela mostrou ser a única que, além de ser experiente, preparada e competente, tem a compaix… https://t.co/x37vyluC8y",
10440,Simone,Sat Aug 27 13:58:46 +0000 2022,Eu tbm voto em Simone Tebet.#SimoneNoJN,
10441,Simone,Sat Aug 27 13:43:54 +0000 2022,É a melhor candidata para governar o Brasil. @simonetebetbr #SimonenoJN #SimonePresidente15 #SimoneTebet https://t.co/7mq2FBK0or,
10442,Simone,Sat Aug 27 13:37:55 +0000 2022,"A futura presidente do Brasil! 💜
#EuSou15 #SimoneNoJN https://t.co/EcCMUS4L4S",
10443,Simone,Sat Aug 27 13:30:47 +0000 2022,"Tebet me impressionou porque ao falar das mulheres na política ignorou absurdamente os mandatos de Dilma, a primeir… https://t.co/Su6pPp1OlR",
10444,Simone,Sat Aug 27 13:04:29 +0000 2022,"Escutem o conselho do Michel Temer, ""qualquer um menos Ciro"".

Temer foi aliado e de Bolsonaro. Se ele não quer Cir… https://t.co/ntgRsVc6ul",
10445,Simone,Sat Aug 27 12:56:54 +0000 2022,É impossível alguém que tenha assistido a @simonetebetbr no @jornalnacional não ter mudado seu voto! Além de mulher… https://t.co/nG6hsSdSMU,
10446,Simone,Sat Aug 27 12:51:55 +0000 2022,"Moristas, juntem-se à única candidata ficha limpa dessa eleição. Todos os outros têm plano para destruir Moro, só S… https://t.co/nbJ0PzVgzK",
10447,Simone,Sat Aug 27 12:51:04 +0000 2022,"Pela repercussão da Simone Tebet em comparação com a do Ciro Gomes, vemos que talvez os números estejam ainda maior… https://t.co/F2LqOGS9Ut",
10448,Simone,Sat Aug 27 12:46:45 +0000 2022,"Foi uma ótima entrevista!
#SimonenoJN",
10449,Simone,Sat Aug 27 12:44:42 +0000 2022,"@jornalnacional @realwbonner Nessa jornal a gente não acredita. Militante, manipulador, tendencioso, sem a menor cr… https://t.co/NIBfxb2pF3",
10450,Simone,Sat Aug 27 12:42:13 +0000 2022,@FCPapoDPolitica franqueza. Foi a única entre os 4 candidatos que não precisou fingir #CentralDasEleicoes… https://t.co/CpcFbM3xAz,
10451,Simone,Sat Aug 27 12:05:12 +0000 2022,"Que bom q Ciro está pautando a eleição, #SimonenoJN já falou em taxar dividendos.",
10452,Simone,Sat Aug 27 12:00:34 +0000 2022,"A Simone foi muito bem!👏👏👏👏👏👏👏👏👏👏
#SimonenoJN 
#SimoneTebet 
#SimoneTebetNoJN",
10453,Simone,Sat Aug 27 12:00:10 +0000 2022,"Vamos crescer dps de ontem! Até agora nos tts! Vem de Simone Tebet, parceiro. Com ela, o sucesso é garantido! É a c… https://t.co/1CZph8RBgH",1
10454,Simone,Sat Aug 27 11:51:02 +0000 2022,"@simonetebetbr fiquei em dúvida:

Os seus economistas liberais são iguais ao Paulo Guedes? 
São economistas liberai… https://t.co/GwrJaRyjKm",
10455,Simone,Sat Aug 27 11:27:33 +0000 2022,"#SimonenoJN 
TOMA ATENTO LATIFUNDIÁRIA DA MULESTIA!
TE MANCA !!!!! https://t.co/dkbCHdUN1z",
10456,Simone,Sat Aug 27 11:25:27 +0000 2022,"Resumo do que eu peguei ontem da #SimonenoJN.

Enquanto esteve a frente do gov do MT do Sul, a professora, não melh… https://t.co/BVd1z4LQCd",
10457,Simone,Sat Aug 27 10:59:54 +0000 2022,"Simone Tebet fez o dever de casa.
Nota 💯❗
Vamos juntos! 🚸

#VoteSimone15
#SimonenoJN

|Via .@VEJA&gt;
Candidata foi a… https://t.co/pt1QEnwrb8",
10458,Simone,Sat Aug 27 10:39:52 +0000 2022,"#UOLEleicoes2022 #SimonenoJN
Queria dar minha opinião sobre o que eu assisti,mas aí eu lembro que não sou Brasileir… https://t.co/27mGdjhW9h",
10459,Simone,Sat Aug 27 10:06:40 +0000 2022,@elenalandau2 @simonetebetbr A maioria dos eleitores não se preocupa com futuro. Não saímos disto. #SimonenoJN voto Simone,
10460,Simone,Sat Aug 27 09:55:14 +0000 2022,"O jogo tá virando, amigos! Simone Tebet só precisa ser conhecida pela população. O resto é com ela. Quem conhece, v… https://t.co/i2Xh5uRIgA",
10461,Simone,Sat Aug 27 09:46:48 +0000 2022,"Depois de assistir Simone Tebet #SimonenoJN , a grande expectativa é vê-la nos debates, confrontando o facínora Bol… https://t.co/oQFFGcGtJA",
10462,Simone,Sat Aug 27 09:39:17 +0000 2022,"@FredeChaves12 Vem com a gente, amigo! É pecado deixar uma candidata dessa passar e n votar nela! Vamos juntos q o… https://t.co/dSA9YfrjlO",
10463,Simone,Sat Aug 27 09:36:12 +0000 2022,"A @MaraLuquet citou essa conversa aqui ontem, no 2a chamada da #SimonenoJN .
Estou gostando.
https://t.co/1DwK2ZUzMP",
10464,Simone,Sat Aug 27 09:31:59 +0000 2022,"Se Simone Tebet levantar o sigilo do corrupto Bolsonaro, acabou. É cadeia na hora #SimonenoJN https://t.co/ptCNOoCRXo",
10465,Simone,Sat Aug 27 09:30:55 +0000 2022,"Ninguém merece ter q escolher entre dois corruptos, Lula e Bolsonaro. Desejo isso pra ngm. Vem de Simone Tebet q a… https://t.co/BgikLQCI77",
10466,Simone,Sat Aug 27 09:29:14 +0000 2022,Por isso que Bolsonaro praticou os maiores cortes da história no orçamento da educação e ciência e tecnologia. Por… https://t.co/rKh7t6AT6k,
10467,Simone,Sat Aug 27 09:26:42 +0000 2022,"Simone Tebet se apresentou e contagiou quem assistiu. A única ficha limpa da disputa, junto ao Ciro. Essa conversin… https://t.co/sddZM11fRh",
10468,Simone,Sat Aug 27 09:15:14 +0000 2022,"Mais um para o time! Crescemos uma enormidade depois dessa entrevista!

SIMONE TEBET PRESIDENTE 15

#SimonenoJN https://t.co/o8bCRZWmmU",1
10469,Simone,Sat Aug 27 09:13:59 +0000 2022,"Foi maravilhosa! A entrevista foi duríssima. Pediram números de tudo, até de RG e CPF da candidata, coisa q n fizer… https://t.co/YU0xl5gbbo",
10470,Simone,Sat Aug 27 09:11:13 +0000 2022,"#TristeEDesmoralizadaNacaoQueEntreVariosCandidatosPrefereEscolherDoisCanalhas 

Vou de @simonetebetbr
 #SimonenoJN https://t.co/WY6l3p2nKC",
10471,Simone,Sat Aug 27 09:09:36 +0000 2022,"Bolsonaro só tem chances de vitória contra Lula. Portanto, o jeito de derrotá-lo é tirando-o logo no primeiro turno… https://t.co/KHQrnykx7D",
10472,Simone,Sat Aug 27 09:09:27 +0000 2022,"E @simonetebetbr no planalto!
#SimonenoJN https://t.co/V3KloQr0By",
10473,Simone,Sat Aug 27 09:07:04 +0000 2022,"Ainda estamos nos TTs, há horas. Declarações como esta foram dadas aos montes. Simone Tebet cativou milhões com a s… https://t.co/FlWEOgjptG",
10474,Simone,Sat Aug 27 09:05:17 +0000 2022,"É a ala lulista, bandida de sempre. Simone Tebet não perde ao não ter palanque de bandido, pelo contrário, ela ganh… https://t.co/ewGVFoCDN6",
10475,Simone,Sat Aug 27 08:35:23 +0000 2022,Orçamento secreto é uma margem para q TODOS deputados escolham onde aplicar. Foi aprovado por LEI pelo próprio PARL… https://t.co/Icui1GX98O,
10476,Simone,Sat Aug 27 08:33:49 +0000 2022,Orçamento secreto é uma margem para TODOS deputados escolham onde aplicar. Foi aprovado por LEI pelo próprio PARLAM… https://t.co/HnwrJHo79B,
10477,Simone,Sat Aug 27 08:33:22 +0000 2022,"#SimonenoJN vi e não gostei.
Na minha opinião ela não se expressa bem, não fala bem, repete demais frases feitas, a… https://t.co/dMq8wmsfUS",
10478,Simone,Sat Aug 27 08:07:55 +0000 2022,"Experiência política, capacidade técnica e propostas consistentes.
#SimonenoJN",
10479,Simone,Sat Aug 27 08:04:30 +0000 2022,"Foi ridículo a Renata confrontar Tebet com índices de segurança quando ela era vice-governadora!
Simone tem 2% e as… https://t.co/B2i3OEMA87",
10480,Simone,Sat Aug 27 08:00:23 +0000 2022,"Se o Brasil fosse um país sério, com pessoas minimamente instruídas, Simone tebet estaria com chance de ganhar. Mas… https://t.co/yYcAYzR3z7",
10481,Simone,Sat Aug 27 07:40:12 +0000 2022,"Menina rica do interior do Brasil, tão cheia de sonhos. #JN #SimonenoJN",
10482,Simone,Sat Aug 27 07:08:28 +0000 2022,"É, simone… vai ficando cada vez mais dificil pra vc. Ainda mais agora, sem a silmaria… #SimonenoJN",
10483,Simone,Sat Aug 27 07:04:19 +0000 2022,@mariexpresso @simonetebetbr Minha tbm! @simonetebetbr #SimonenoJN #SimoneTebet,
10484,Simone,Sat Aug 27 06:07:11 +0000 2022,Ciro e #SimonenoJN foram bem. https://t.co/CLWissPqjx,
10485,Simone,Sat Aug 27 05:58:59 +0000 2022,#SimonenoJN vc não serve nem pra limpar os sapatos da Dilma!,
10486,Simone,Sat Aug 27 05:49:47 +0000 2022,"#CorrenteDoBem

Este abrigo precisa de 15 pessoas para doar 10 reais. Façam uma doação. 💙

#Sextou
#AFazenda14
Camp… https://t.co/wUbt1azMIO",
10487,Simone,Sat Aug 27 05:44:10 +0000 2022,"Nos temos a melhor opção, vamos de  #SimoneTebet #SimonenoJN #SimonePresidente15 @simonetebetbr https://t.co/hh14vCPfpv",
10488,Simone,Sat Aug 27 04:57:47 +0000 2022,O bonner perguntando de onde ela ia tirar verba pra fazer as coisas que ela quer pro Brasil e do nada ela começa a… https://t.co/Q7qCUfJEVt,
10489,Simone,Sat Aug 27 04:20:52 +0000 2022,Simone Tebet - Twitteiros repercutem a entrevista da candidata à presidência @simonetebetbr para o #JornalNacional… https://t.co/zyrl2FDaLh,
10490,Simone,Sat Aug 27 03:55:03 +0000 2022,"ninguém avisou a Simone que quando vc diz que algo ""vai virar meme"", não vira meme?

#SimonenoJN",
10491,Simone,Sat Aug 27 03:54:13 +0000 2022,@RoLuchsinger @LulaOficial Faço o ✊ de Simone Tebet! E tomara que você e o Márcio França percam essa eleição como c… https://t.co/mqAppo2oYh,
10492,Simone,Sat Aug 27 03:52:37 +0000 2022,"Após as séries de entrevistas do JN,em quem você vota para #Presidente #Eleicoes2022 
#Lula #Ciro #SimoneTebet… https://t.co/xBOep8tqq2",0
10493,Simone,Sat Aug 27 03:46:43 +0000 2022,"@Cristiane_fmar Já pensou, a Renata ganhando 29% mais do que o Bonner?

Simone Tebet tem razão!

#SimonenoJN",
10494,Simone,Sat Aug 27 03:44:31 +0000 2022,"Na minha humilde opinião, vc arrasou no seu comentário. A mulher foi autêntica. Parecia q tava na mesa da minha cas… https://t.co/1S7qgb5zxy",
10495,Simone,Sat Aug 27 03:41:19 +0000 2022,Bem lembrado… #SimoneNoJN https://t.co/FQivyvKD4Q,
10496,Simone,Sat Aug 27 03:40:56 +0000 2022,Vai ter mulher na eleição para o ódio e revolta de Bolsonaro e seus cães da misoginia. Vem com ela! O trem já parti… https://t.co/slqVx3vHb8,
10497,Simone,Sat Aug 27 03:39:36 +0000 2022,"Eu to falando, prestem atenção: a entrevista de hj turbinou a candidatura da esperança. O foguete partiu e daqui pr… https://t.co/MLUhZoUIFC",
10498,Simone,Sat Aug 27 03:32:08 +0000 2022,"Isso mesmo. Pra ela se colocar como candidata foi difícil, queriam puxar o tapete dela. Mas ela é valente. A mulher… https://t.co/jcVYbhXNsI",
10499,Simone,Sat Aug 27 03:32:05 +0000 2022,"@simonetebetbr 
Ficamos imensamente gratos por mostrar ao povo brasileiro, por duas vezes em um só dia -… https://t.co/1xq8bPUQo9",
10500,Simone,Sat Aug 27 03:26:40 +0000 2022,"Cabe ressaltar que Simone Tebet usa a pauta feminista pra atrair votos, mas votou a favor do impeachement da primei… https://t.co/8WcKPiB376",
10501,Simone,Sat Aug 27 03:25:18 +0000 2022,"Assistam, conheçam os candidatos.
Lembrem que quem não se interessa por política, é governado pelos que se interess… https://t.co/8FrIsZubLh",
10502,Simone,Sat Aug 27 03:25:01 +0000 2022,"@UOLNoticias @simonetebetbr Rennan Canalheiros...

O cara que foi de CoIlor a LuIla.

#SimonePresidente15 

Simone Tebet, sim.

#SimonenoJN",0
10503,Simone,Sat Aug 27 03:14:49 +0000 2022,@miriamleitao @simonetebetbr Lembrando que foi a única questionada sobre esse ponto. Até quando só as mulheres prec… https://t.co/fRKEVN4bSr,
10504,Simone,Sat Aug 27 03:12:35 +0000 2022,"Bolsonaro em Rodeio de Barretos 🇧🇷🇧🇷🇧🇷

Capitão do Povo que vai vencer de novo🇧🇷🇧🇷🇧🇷

-👍 Talkey hehe🇧🇷🇧🇷🇧🇷 Forte ab… https://t.co/nEbYsrXaMl",
10505,Simone,Sat Aug 27 03:09:13 +0000 2022,"Eu to falando q a gente vai conquistar esse país. E não é com ódio, não. É com amor e coragem! Muita coragem

SIMON… https://t.co/jnqmjE9YMd",
10506,Simone,Sat Aug 27 03:08:13 +0000 2022,"@miriamleitao Totalmente diferente de como se portava na #CPIdaPandemia; demonstrava segurança, firmeza, domínio, q… https://t.co/LlR0wqm1VV",
10507,Simone,Sat Aug 27 03:08:13 +0000 2022,"Impressionante isso: é uma coisa matemática. Eleger homem é risco pra eleger corrupto. Então vem de mulher, caramba… https://t.co/SjkqK2pJmH",
10508,Simone,Sat Aug 27 03:06:29 +0000 2022,"Estamos tebetizando o país! E sabe o q é melhor? Estamos fazendo isso com emoções boas, como esperança e amor. Não… https://t.co/7kmP9jO1Af",
10509,Simone,Sat Aug 27 03:03:01 +0000 2022,"A oratória da Simone Tebet. A forma como expressa suas ideias (que até então, ainda não tinha ouvido a falando). É… https://t.co/VLvBwtxQzI",
10510,Simone,Sat Aug 27 03:01:34 +0000 2022,"Simone Tebet é do campo democrático.  Uma mulher preparada e que demonstrou isso durante a CPI da Covid-19. 
A desg… https://t.co/GD1ifWDU1Z",
10511,Simone,Sat Aug 27 03:00:47 +0000 2022,"Sabe uma coisa q viraria mtos votos pra Simone Tebet? O apoio dos moristas. Gente, ela é a única q n tem como meta… https://t.co/PZhT1V0DmV",
10512,Simone,Sat Aug 27 03:00:26 +0000 2022,"Não é Nescau, não é Toddy e não é Danone, essa geração quer Tablet!!!

#SimonenoJN #SimoneTebet",
10513,Simone,Sat Aug 27 02:59:54 +0000 2022,"Se a entrevista da #SimonenoJN foi hoje, por que todo mundo continua a falar do #LulaNoJN, que foi ontem?",
10514,Simone,Sat Aug 27 02:59:36 +0000 2022,"Aproveitando pra dizer que a Simone Tebet é uma milf gostosa do caralho
#SimonenoJN",
10515,Simone,Sat Aug 27 02:57:56 +0000 2022,"Desafio 19 dias 🔥 te desafio em ⤵️

https://t.co/J1yqyJt7vB 

🔥 #desafio #FYP #LulaNoJN #SimonenoJN #QUE HOMEM https://t.co/mg2Mlp4Qph",
10516,Simone,Sat Aug 27 02:56:59 +0000 2022,"O máximo q conseguem dizer contra ela é isso. Contra eles, consigo apontar dúzias de escândalos de corrupção. A dor… https://t.co/R3nqe9A8kN",
10517,Simone,Sat Aug 27 02:56:47 +0000 2022,"@pedroosat_ E ela explicou isso na sabatina do roda viva e Jovem Pan: Não é por que Dilma é mulher que ela, Simone,… https://t.co/ZPIOmgVxdU",
10518,Simone,Sat Aug 27 02:55:54 +0000 2022,"Concordo! Foi na base de propostas, não mentiras.
#SimonenoJN https://t.co/jwlZOcd0ze",
10519,Simone,Sat Aug 27 02:55:08 +0000 2022,Quem é Simone Tebet ??   @simonetebetbr   #SimonenoJN   #LADRAONOJN  #BolsonaroNoPanico  #BolsonaroNoPrimeiroTurno,
10520,Simone,Sat Aug 27 02:53:54 +0000 2022,"O Brasil tem q parar de errar. A escolha entre Lula e Bolsonaro fica cada dia mais tosca, mais desnecessária e, por… https://t.co/S0cvpWTdKe",
10521,Simone,Sat Aug 27 02:53:36 +0000 2022,@BandJornalismo Simone vai acabar com o molusco e vai triturar o mandrião!!! #SimonenoJN,
10522,Simone,Sat Aug 27 02:52:06 +0000 2022,A quantidade de votos q viramos hj foi imensa! O quanto de post assim q to vendo é animador. Simone Tebet é contagi… https://t.co/sGfq9WhQQv,
10523,Simone,Sat Aug 27 02:51:05 +0000 2022,@GloboNews @NatuzaNery @mervalpereira @MonicaWaldvogel @Ana_Flor @AlineMidlej Análise sempre precisa!… https://t.co/x5OtZ69N8q,
10524,Simone,Sat Aug 27 02:50:58 +0000 2022,Melhor opção para reconstruir o Brasil! #SimonePresidente15 #SimonenoJN,1
10525,Simone,Sat Aug 27 02:50:54 +0000 2022,Depois dessa entrevista de Simone Tebet eu to Tebetizado. Falaram uma coisa q é mto verdade: ela transmite uma emoç… https://t.co/qWmLpjd77w,1
10526,Simone,Sat Aug 27 02:50:43 +0000 2022,"Meu voto é da Tebet. 

Simples assim #SimonenoJN #SimonePresidente15",
10527,Simone,Sat Aug 27 02:49:18 +0000 2022,"Se vc está empolgado com a participação de Simone Tebet no JN, siga a candidata no instagram e no twitter… https://t.co/naBctrIsjG",
10528,Simone,Sat Aug 27 02:48:58 +0000 2022,"@heytauat Isso foi o poste do Lula, ninguém votou na Dilma por ser mulher. Deixa de ser mal caráter. #SimonenoJN #SimonePresidente15",
10529,Simone,Sat Aug 27 02:48:57 +0000 2022,@PSDBoficial @simonetebetbr A melhor e mais preparada para executar essa missão e transformar nossa nação.… https://t.co/6or6IHQ2IQ,
10530,Simone,Sat Aug 27 02:46:13 +0000 2022,@miriamleitao @simonetebetbr É isso! Tempero com emoção! A mais preparada! #SimonenoJN #SimonePresidente15,
10531,Simone,Sat Aug 27 02:44:08 +0000 2022,@felipnunes Mulher de fibra e política competente realizadora! Eu acredito #SimonenoJN #SimoneTebetNoJN #SimonePresidente15,
10532,Simone,Sat Aug 27 02:43:08 +0000 2022,"Nova edição no ar!
The Daily Cheese! https://t.co/FWOwG2IzWt Colaborações de @gazetadopovo @BolsonaroSP… https://t.co/jSeUjBhqQC",
10533,Simone,Sat Aug 27 02:43:02 +0000 2022,@felipnunes Eu considero que foi a melhor até agora com propostas e projeto de Brasil! @simonetebetbr #SimonenoJN… https://t.co/vn4f8FaRSX,
